,CUI,STR,SAB,STY
980,C0029939,Ovary,HL7V2.5,"Body Part, Organ, or Organ Component"
981,C0242691,Gastrocnemius,RCD,"Body Part, Organ, or Organ Component"
982,C0242691,Gastrocnemius,UWDA,"Body Part, Organ, or Organ Component"
983,C0242691,Gastrocnemius,FMA,"Body Part, Organ, or Organ Component"
984,C0242691,gastrocnemius,CHV,"Body Part, Organ, or Organ Component"
985,C2717959,IPS Cells,MSH,Cell
986,C0039194,T Cells,MSH,Cell
987,C1167909,T cells,MEDCIN,Laboratory Procedure
988,C0039194,t cells,CHV,Cell
989,C0039194,T cells,CPT,Cell
990,C0039194,T cells,LCH_NW,Cell
991,C0039194,T cells,LNC,Cell
994,C0039194,T Cells,NCI,Cell
995,C1704817,HEK,NCI,Gene or Genome
996,C0812263,HEK,OMIM,Gene or Genome
997,C0812263,HEK,HGNC,Gene or Genome
998,C1452792,HEK,NCI,"Amino Acid, Peptide, or Protein"
999,C1452792,HEK,NCI,Enzyme
1000,C1452792,HEK,NCI,Receptor
1001,C0041637,Umbilical vein,RCD,Embryonic Structure
1002,C0041637,Umbilical vein,SNM,Embryonic Structure
1003,C0041637,Umbilical vein,SNMI,Embryonic Structure
1004,C0041637,Umbilical Vein,MSH,Embryonic Structure
1005,C0041637,Umbilical vein,SNOMEDCT_US,Embryonic Structure
1006,C0041637,Umbilical vein,FMA,Embryonic Structure
1007,C0041637,Umbilical vein,LNC,Embryonic Structure
1008,C0041637,umbilical vein,CHV,Embryonic Structure
1012,C0041637,Umbilical Vein,NCI,Embryonic Structure
1013,C0041637,Umbilical vein,MTH,Embryonic Structure
1014,C0682708,white matter,AOD,Tissue
1015,C0682708,White matter,FMA,Tissue
1016,C0682708,white matter,CHV,Tissue
1017,C0682708,White matter,MTH,Tissue
1018,C0682708,white matter,NEU,Tissue
1019,C0682708,White Matter,MSH,Tissue
1020,C0682708,white matter,CSP,Tissue
1021,C0682708,White Matter,NCI,Tissue
1072,C0279661,Pancreatic Acinar Cell Carcinoma,PDQ,Neoplastic Process
1073,C0279661,Pancreatic acinar cell carcinoma,SNOMEDCT_US,Neoplastic Process
1074,C0279661,Pancreatic acinar cell carcinoma,ORPHANET,Neoplastic Process
1075,C0279661,Pancreatic Acinar Cell Carcinoma,NCI,Neoplastic Process
1076,C1335299,Pancreatic Adenosquamous Carcinoma,NCI,Neoplastic Process
1077,C0014180,Endometrium,LCH,"Body Part, Organ, or Organ Component"
1078,C0014180,Endometrium,MSH,"Body Part, Organ, or Organ Component"
1079,C0014180,Endometrium,MTH,"Body Part, Organ, or Organ Component"
1080,C0014180,Endometrium,RCD,"Body Part, Organ, or Organ Component"
1081,C0014180,Endometrium,SNM,"Body Part, Organ, or Organ Component"
1083,C0014180,Endometrium,ULT,"Body Part, Organ, or Organ Component"
1084,C0014180,Endometrium,UWDA,"Body Part, Organ, or Organ Component"
1085,C0014180,endometrium,AOD,"Body Part, Organ, or Organ Component"
1086,C0014180,endometrium,CSP,"Body Part, Organ, or Organ Component"
1087,C0014180,ENDOMETRIUM,SNMI,"Body Part, Organ, or Organ Component"
1088,C0014180,Endometrium,FMA,"Body Part, Organ, or Organ Component"
1089,C0014180,Endometrium,LNC,"Body Part, Organ, or Organ Component"
1090,C0014180,endometrium,CHV,"Body Part, Organ, or Organ Component"
1092,C0014180,Endometrium,LCH_NW,"Body Part, Organ, or Organ Component"
1093,C0014180,Endometrium,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
1096,C0014180,Endometrium,NCI,"Body Part, Organ, or Organ Component"
1097,C1550633,Endometrium,HL7V3.0,Body Substance
1098,C0014180,Endometrium,HL7V2.5,"Body Part, Organ, or Organ Component"
1099,C1546618,Endometrium,HL7V2.5,Intellectual Product
1100,C1832020,MCC,PDQ,Pharmacologic Substance
1101,C0162804,MCC,OMIM,Gene or Genome
1102,C2247023,MCC,GO,Cell Component
1103,C0007129,mcc,CHV,Neoplastic Process
1104,C0162804,MCC,HGNC,Gene or Genome
1105,C1832020,MCC,DRUGBANK,Pharmacologic Substance
1106,C0026687,MCC,GO,Clinical Attribute
1107,C0007129,MCC,ORPHANET,Neoplastic Process
1108,C0007129,MCC,PDQ,Neoplastic Process
1109,C1447119,MCC,NCI,"Amino Acid, Peptide, or Protein"
1110,C1447119,MCC,NCI,Biologically Active Substance
1111,C0162804,MCC,NCI,Gene or Genome
1112,C4243025,Fetal forebrain,FMA,Embryonic Structure
1135,C0206187,Extrahepatic bile duct,SNM,"Body Part, Organ, or Organ Component"
1136,C0206187,Extrahepatic bile duct,UWDA,"Body Part, Organ, or Organ Component"
1137,C0206187,Extrahepatic Bile Duct,MSH,"Body Part, Organ, or Organ Component"
1138,C0206187,Extrahepatic Bile Duct,SNM,"Body Part, Organ, or Organ Component"
1139,C0206187,Extrahepatic bile duct,FMA,"Body Part, Organ, or Organ Component"
1140,C0206187,extrahepatic bile duct,CHV,"Body Part, Organ, or Organ Component"
1141,C0206187,Extrahepatic bile duct,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
1142,C0206187,Extrahepatic Bile Duct,NCI,"Body Part, Organ, or Organ Component"
1143,C0229601,Hematopoietic,SNMI,Functional Concept
1144,C0229601,hematopoietic,CHV,Functional Concept
1145,C0229601,Hematopoietic,NCI,Functional Concept
1146,C0229601,Hematopoietic,MTH,Functional Concept
1147,C0034169,Putamen,MSH,"Body Part, Organ, or Organ Component"
1148,C0034169,Putamen,RCD,"Body Part, Organ, or Organ Component"
1149,C0034169,Putamen,SNM,"Body Part, Organ, or Organ Component"
1150,C0034169,Putamen,SNMI,"Body Part, Organ, or Organ Component"
1151,C0034169,putamen,AOD,"Body Part, Organ, or Organ Component"
1152,C0034169,putamen,CSP,"Body Part, Organ, or Organ Component"
1153,C0034169,Putamen,FMA,"Body Part, Organ, or Organ Component"
1154,C0034169,putamen,CHV,"Body Part, Organ, or Organ Component"
1155,C0034169,putamen,NEU,"Body Part, Organ, or Organ Component"
1156,C0034169,Putamen,NEU,"Body Part, Organ, or Organ Component"
1157,C0034169,Putamen,SNOMEDCT_US,"Body Part, Organ, or Organ Component"
1158,C0034169,Putamen,PSY,"Body Part, Organ, or Organ Component"
1159,C0034169,Putamen,NCI,"Body Part, Organ, or Organ Component"
1160,C1449562,Primary Cell Culture,MSH,Laboratory Procedure
1161,C1449562,Primary Cell Culture,NCI,Laboratory Procedure
1162,C1801960,Vascular,SNMI,Qualitative Concept
1163,C1801960,Vascular,OMIM,Qualitative Concept
1164,C1801960,Vascular,MTH,Qualitative Concept
1165,C1801960,vascular,CSP,Qualitative Concept
1166,C0005847,vascular,CHV,"Body Part, Organ, or Organ Component"
1167,C0005847,Vascular,SNOMEDCT_VET,"Body Part, Organ, or Organ Component"
1168,C1801960,Vascular,NCI,Qualitative Concept
1169,C0162371,umbilical cord blood,CSP,Body Substance
1170,C0162371,umbilical cord blood,CHV,Body Substance
1171,C0162371,Umbilical Cord Blood,MSH,Body Substance
1172,C0162371,Umbilical Cord Blood,NCI,Body Substance
1173,C0162371,Umbilical Cord Blood,MTH,Body Substance
1174,C1521713,Mouse Brain,NCI,Tissue
1175,C1428884,ln,HGNC,Gene or Genome
1176,C3714709,LN,GO,Cell Function
1177,C0861352,LN,PDQ,Neoplastic Process
1178,C1705372,BA46,NCI,Gene or Genome
1179,C1334502,BA46,HGNC,Gene or Genome
1180,C2331826,BA46,FMA,Body Location or Region
1181,C4019080,DLPFC,FMA,"Body Part, Organ, or Organ Component"
1182,C4019080,DLPFC,MSH,"Body Part, Organ, or Organ Component"
1183,C2328758,BA11,FMA,Body Location or Region
1184,C2336225,BA9,FMA,Body Location or Region
1185,C1563740,Visceral Adipose Tissue,MSH,Tissue
1186,C0008340,Choledochal Cyst,MSH,Congenital Abnormality
1187,C0008340,Choledochal cyst,ICD10,Congenital Abnormality
1188,C0008340,Choledochal cyst,ICD10AM,Congenital Abnormality
1189,C0008340,Choledochal cyst,MTHMST,Congenital Abnormality
1190,C0008340,Choledochal cyst,RCD,Congenital Abnormality
1191,C0008340,choledochal cyst,MEDCIN,Congenital Abnormality
1192,C0008340,Choledochal cyst,ICD10CM,Congenital Abnormality
1193,C0008340,choledochal cyst,CHV,Congenital Abnormality
1194,C0008340,Choledochal cyst,HPO,Congenital Abnormality
1195,C0008340,Choledochal Cyst,MTH,Congenital Abnormality
1196,C0008340,Choledochal cyst,MDR,Congenital Abnormality
1197,C0008340,Choledochal cyst,OMIM,Congenital Abnormality
1198,C0008340,Choledochal cyst,ORPHANET,Congenital Abnormality
1199,C0008340,Choledochal cyst,SNOMEDCT_US,Congenital Abnormality
1200,C0008340,Choledochal Cyst,NCI,Congenital Abnormality
1201,C0005411,Biliary Atresia,COSTAR,Congenital Abnormality
1202,C0005411,Biliary Atresia,MSH,Congenital Abnormality
1203,C0005411,BILIARY ATRESIA,CCPSS,Congenital Abnormality
1204,C0005411,BILIARY ATRESIA,CST,Congenital Abnormality
1205,C0005411,BILIARY ATRESIA,WHO,Congenital Abnormality
1206,C0005411,Biliary atresia,LCH,Congenital Abnormality
1207,C0005411,Biliary atresia,RCD,Congenital Abnormality
