,CUI,STR,SAB,STY
3430,C0024141,systemic lupus erythematosus,AOD,Disease or Syndrome
3431,C0024141,systemic lupus erythematosus,BI,Disease or Syndrome
3432,C0024141,systemic lupus erythematosus,CSP,Disease or Syndrome
3433,C0024141,Systemic lupus erythematosus,OMIM,Disease or Syndrome
3434,C0024141,SYSTEMIC LUPUS ERYTHEMATOSUS,OMIM,Disease or Syndrome
3435,C0024141,systemic lupus erythematosus,MEDCIN,Disease or Syndrome
3436,C0024141,systemic lupus erythematosus,CHV,Disease or Syndrome
3437,C0024141,Systemic lupus erythematosus,MEDLINEPLUS,Disease or Syndrome
3438,C0024141,Systemic Lupus Erythematosus,MEDLINEPLUS,Disease or Syndrome
3439,C0024141,Systemic lupus erythematosus,LCH_NW,Disease or Syndrome
3440,C0024141,Systemic lupus erythematosus,HPO,Disease or Syndrome
3442,C0024141,Systemic Lupus Erythematosus,MSH,Disease or Syndrome
3443,C0024141,Systemic lupus erythematosus,SNOMEDCT_US,Disease or Syndrome
3444,C0024141,systemic lupus erythematosus,PDQ,Disease or Syndrome
3445,C0024141,Systemic lupus erythematosus,ORPHANET,Disease or Syndrome
3446,C0024141,Systemic Lupus Erythematosus,NCI,Disease or Syndrome
3447,C0024141,Systemic lupus erythematosus,ICD9CM,Disease or Syndrome
3448,C0024141,Systemic Lupus Erythematosus,ICPC2P,Disease or Syndrome
3450,C4721579,metastatic colorectal cancer,CHV,Neoplastic Process
3451,C4721579,Metastatic colorectal cancer,MDR,Neoplastic Process
3452,C3539878,Triple negative breast cancer,MDR,Neoplastic Process
3454,C3539878,Triple Negative Breast Cancer,MSH,Neoplastic Process
3455,C5575969,ABMR,NCI,Diagnostic Procedure
3457,C0001430,Adenoma,LCH,Neoplastic Process
3458,C0001430,Adenoma,MSH,Neoplastic Process
3459,C0001430,Adenoma,RCD,Neoplastic Process
3460,C0001430,Adenoma,SNM,Neoplastic Process
3461,C0001430,ADENOMA,COSTAR,Neoplastic Process
3462,C0001430,ADENOMA,CST,Neoplastic Process
3463,C0001430,adenoma,AOD,Neoplastic Process
3464,C0001430,adenoma,CSP,Neoplastic Process
3465,C0001430,Adenoma,MTH,Neoplastic Process
3466,C0001430,adenoma,CHV,Neoplastic Process
3467,C0001430,Adenoma,MEDLINEPLUS,Neoplastic Process
3468,C0001430,Adenoma,LCH_NW,Neoplastic Process
3469,C0001430,Adenoma,MDR,Neoplastic Process
3470,C0001430,Adenoma,SNOMEDCT_US,Neoplastic Process
3472,C0001430,Adenoma,NCI,Neoplastic Process
3473,C0205082,Severe,RCD,Finding
3474,C0205082,Severe,SNMI,Finding
3475,C0205082,Severe,NCI,Finding
3476,C0205082,SEVERE,CCPSS,Finding
3477,C0205082,severe,CHV,Finding
3478,C0205082,Severe,LNC,Finding
3479,C0205082,Severe,HPO,Finding
3481,C0205082,Severe,SNOMEDCT_US,Finding
3482,C5203119,Severe,NCI,Finding
3483,C1547231,Severe,HL7V2.5,Intellectual Product
3484,C1547227,Severe,HL7V2.5,Intellectual Product
3485,C1561581,Severe,HL7V2.5,Finding
3486,C2945599,Mild,RCD,Qualitative Concept
3487,C2945599,Mild,SNMI,Qualitative Concept
3488,C2945599,Mild,NCI,Qualitative Concept
3489,C2945599,MILD,CCPSS,Qualitative Concept
3490,C2945599,mild,CHV,Qualitative Concept
3491,C2945599,Mild,LNC,Qualitative Concept
3492,C2945599,Mild,HPO,Qualitative Concept
3494,C2945599,Mild,SNOMEDCT_US,Qualitative Concept
3495,C1547225,Mild,HL7V2.5,Intellectual Product
3496,C1563320,Mild,HL7V2.5,Qualitative Concept
3497,C1538440,HF,OMIM,Gene or Genome
3498,C3273279,HF,NCI,Gene or Genome
3499,C1313497,HF,NCI,"Amino Acid, Peptide, or Protein"
3500,C1313497,HF,NCI,Enzyme
3501,C1538440,HF,HGNC,Gene or Genome
3502,C0020305,HF,ORPHANET,Disease or Syndrome
3503,C0002395,Alzheimers Disease,QMR,Disease or Syndrome
3504,C0002395,alzheimers disease,CHV,Disease or Syndrome
3505,C0002395,Alzheimers Disease,PSY,Disease or Syndrome
3506,C0002395,Alzheimers disease,ICPC2P,Disease or Syndrome
3507,C0010054,ATHEROSCLEROTIC HEART DISEASE,DXP,Disease or Syndrome
3508,C0010054,Atherosclerotic heart disease,ICD10,Disease or Syndrome
3509,C0010054,Atherosclerotic heart disease,ICD10AM,Disease or Syndrome
3510,C0010054,Atherosclerotic heart disease,RCD,Disease or Syndrome
3511,C0010054,Atherosclerotic heart disease,SNMI,Disease or Syndrome
3512,C0010054,atherosclerotic heart disease,CHV,Disease or Syndrome
3513,C0010054,Atherosclerotic heart disease,MTHICD9,Disease or Syndrome
3514,C0010054,atherosclerotic heart disease,ICPC2P,Disease or Syndrome
3515,C0152101,Hypoplastic left heart syndrome,ICD10,Disease or Syndrome
3516,C0152101,Hypoplastic left heart syndrome,ICD10AM,Disease or Syndrome
3517,C0152101,Hypoplastic left heart syndrome,MDR,Disease or Syndrome
3518,C0152101,Hypoplastic left heart syndrome,RCD,Disease or Syndrome
3519,C0152101,Hypoplastic left heart syndrome,SNM,Disease or Syndrome
3520,C0152101,Hypoplastic left heart syndrome,SNMI,Disease or Syndrome
3521,C0152101,Hypoplastic Left Heart Syndrome,MSH,Disease or Syndrome
3522,C0152101,Hypoplastic left heart syndrome,OMIM,Disease or Syndrome
3523,C0152101,hypoplastic left heart syndrome,MEDCIN,Disease or Syndrome
3524,C0152101,HYPOPLASTIC LEFT HEART SYNDROME,CCPSS,Disease or Syndrome
3525,C0152101,Hypoplastic left heart syndrome,ICD10CM,Disease or Syndrome
3526,C0152101,hypoplastic left heart syndrome,CHV,Disease or Syndrome
3527,C0152101,Hypoplastic Left Heart Syndrome,NCI,Disease or Syndrome
3528,C0152101,Hypoplastic Left Heart Syndrome,MTH,Disease or Syndrome
3530,C0152101,Hypoplastic left heart syndrome,SNOMEDCT_US,Disease or Syndrome
3531,C0152101,Hypoplastic left heart syndrome,ORPHANET,Disease or Syndrome
3532,C0152101,Hypoplastic left heart syndrome,ICD9CM,Disease or Syndrome
