,CUI,STR,SAB,STY
0,C0039194,T Cells,MSH,Cell
1,C1167909,T cells,MEDCIN,Laboratory Procedure
2,C0039194,t cells,CHV,Cell
3,C0039194,T cells,CPT,Cell
4,C0039194,T cells,LCH_NW,Cell
5,C0039194,T cells,LNC,Cell
8,C0039194,T Cells,NCI,Cell
9,C0229613,Lymphoblast,RCD,Cell
10,C0229613,Lymphoblast,SNM,Cell
11,C0229613,Lymphoblast,SNMI,Cell
12,C0229613,lymphoblast,AOD,Cell
13,C0229613,lymphoblast,CSP,Cell
14,C0229613,Lymphoblast,FMA,Cell
15,C0229613,lymphoblast,CHV,Cell
16,C0229613,Lymphoblast,SNOMEDCT_US,Cell
17,C0229613,Lymphoblast,NCI,Cell
18,C0229613,lymphoblast,MTH,Cell
19,C0004561,b cells,CHV,Cell
20,C0004561,B cells,LCH_NW,Cell
21,C0004561,B Cells,NCI,Cell
22,C2243049,peripheral blood mononuclear cells,MEDCIN,Laboratory Procedure
23,C1321301,Peripheral Blood Mononuclear Cells,MSH,Cell
24,C0027882,Neurons,LCH,Cell
25,C0027882,Neurons,MSH,Cell
26,C0027882,neurons,CHV,Cell
27,C0027882,Neurons,LCH_NW,Cell
28,C0027882,Neurons,PSY,Cell
29,C0027882,Neurons,NCI,Cell
30,C0027882,Neurons,MTH,Cell
31,C0043544,Zygote,MSH,Embryonic Structure
32,C0043544,Zygote,SNM,Embryonic Structure
33,C0043544,Zygote,SNMI,Embryonic Structure
34,C0043544,zygote,AOD,Embryonic Structure
35,C0043544,Zygote,FMA,Embryonic Structure
36,C0686873,zygote,CHV,Eukaryote
37,C0043544,zygote,CHV,Embryonic Structure
38,C0043544,Zygote,UWDA,Embryonic Structure
39,C0686873,Zygote,SNOMEDCT_US,Eukaryote
40,C0043544,Zygote,SNOMEDCT_US,Embryonic Structure
41,C0043544,Zygote,NCI,Embryonic Structure
42,C0026573,Morula,MSH,Embryonic Structure
43,C2630713,Morula,NCBI,Eukaryote
44,C0026573,morula,CHV,Embryonic Structure
45,C0026573,Morula,FMA,Embryonic Structure
46,C0026573,Morula,SNOMEDCT_US,Embryonic Structure
47,C0026573,Morula,NCI,Embryonic Structure
48,C4246193,Late blastocyst,FMA,Embryonic Structure
49,C0015350,ICM,FMA,Tissue
50,C0015350,icm,CHV,Tissue
51,C0015350,ICM,UWDA,Tissue
52,C1550746,ICM,HL7V3.0,Temporal Concept
53,C0039462,te,CHV,Hazardous or Poisonous Substance
54,C0039462,te,CHV,"Element, Ion, or Isotope"
55,C4522043,TE,NCI,Diagnostic Procedure
56,C2826100,TE,NCI,Temporal Concept
57,C0221908,Epithelial,SNMI,Qualitative Concept
58,C0221908,epithelial,CHV,Qualitative Concept
59,C0221908,Epithelial,NCI,Qualitative Concept
60,C0225369,Chondrocytes,MSH,Cell
61,C0225369,chondrocytes,CHV,Cell
62,C0225369,Chondrocytes,NCI,Cell
63,C0018207,Granulosa Cells,MSH,Cell
64,C0018207,granulosa cells,CHV,Cell
65,C0018207,Granulosa Cells,NCI,Cell
66,C0206116,Microglia,MSH,Cell
67,C0206116,Microglia,SNM,Cell
68,C0206116,Microglia,SNMI,Cell
69,C0206116,microglia,AOD,Cell
70,C0206116,microglia,CSP,Cell
71,C0206116,Microglia,FMA,Cell
72,C0206116,microglia,CHV,Cell
73,C0206116,Microglia,LCH_NW,Cell
74,C0206116,Microglia,UWDA,Cell
75,C0206116,Microglia,MTH,Cell
76,C0206116,Microglia,OMIM,Cell
77,C0206116,Microglia,SNOMEDCT_US,Cell
78,C0206116,Microglia,NCI,Cell
79,C0682638,memory b cell,CHV,Cell
80,C0682638,Memory B Cell,MSH,Cell
81,C0682638,Memory B Cell,NCI,Cell
82,C0555198,High-Grade Glioma,NCI,Neoplastic Process
83,C4722099,High-grade glioma,SNOMEDCT_US,Neoplastic Process
84,C1997217,Low-grade glioma,SNOMEDCT_US,Neoplastic Process
85,C1997217,Low-Grade Glioma,NCI,Neoplastic Process
86,C1997217,Low-grade glioma,OMIM,Neoplastic Process
87,C0030281,Pancreatic beta cell,FMA,Cell
88,C0030281,pancreatic beta cell,CHV,Cell
89,C0030281,pancreatic beta cell,CSP,Cell
90,C0030281,Pancreatic beta Cell,MSH,Cell
91,C0242692,Skeletal muscle,RCD,Tissue
92,C0242692,Skeletal muscle,SNM,Tissue
93,C0242692,Skeletal muscle,UWDA,Tissue
94,C0242692,skeletal muscle,AOD,Tissue
95,C0242692,skeletal muscle,CSP,Tissue
96,C0242692,skeletal muscle,CHV,Tissue
97,C0242692,Skeletal Muscle,MSH,Tissue
98,C0242692,Skeletal muscle,LNC,Tissue
99,C0242692,Skeletal muscle,SNOMEDCT_US,Tissue
100,C0242692,Skeletal muscle,FMA,Tissue
101,C0242692,Skeletal Muscle,NCI,Tissue
102,C0242692,Skeletal Muscle,HL7V2.5,Tissue
103,C1546780,Skeletal muscle,HL7V2.5,Intellectual Product
104,C1550659,Skeletal muscle,HL7V3.0,Body Substance
105,C2717959,IPS Cells,MSH,Cell
106,C1171346,hESC,MSH,Cell
107,C0026473,Monocytes,LCH,Cell
108,C0026473,Monocytes,MSH,Cell
109,C0026473,monocytes,MTH,Cell
110,C0026473,Monocytes,MTH,Cell
111,C0026473,Monocytes,LNC,Cell
113,C0026473,monocytes,CHV,Cell
115,C0026473,Monocytes,LCH_NW,Cell
116,C0026473,Monocytes,MDR,Cell
117,C0026473,Monocytes,CPM,Cell
121,C0026473,Monocytes,NCI,Cell
122,C0016030,Fibroblasts,LCH,Cell
123,C0016030,Fibroblasts,MSH,Cell
124,C0016030,Fibroblasts,LNC,Cell
125,C0016030,fibroblasts,CHV,Cell
127,C0016030,Fibroblasts,LCH_NW,Cell
128,C0016030,Fibroblasts,NCI,Cell
129,C0016030,Fibroblasts,MTH,Cell
130,C1546634,Fibroblasts,HL7V2.5,Intellectual Product
131,C1550637,Fibroblasts,HL7V3.0,Body Substance
132,C0024264,Lymphocytes,LCH,Cell
133,C0024264,Lymphocytes,MSH,Cell
134,C0024264,lymphocytes,MTH,Cell
135,C0024264,Lymphocytes,LNC,Cell
136,C0024264,lymphocytes,CHV,Cell
138,C0024264,Lymphocytes,LCH_NW,Cell
139,C4018897,Lymphocytes,SNOMEDCT_US,Body Substance
140,C0024264,Lymphocytes,MDR,Cell
141,C0024264,Lymphocytes,CPM,Cell
144,C0024264,Lymphocytes,PSY,Cell
145,C0024264,Lymphocytes,NCI,Cell
146,C1550651,Lymphocytes,HL7V3.0,Body Substance
147,C0024264,Lymphocytes,HL7V2.5,Cell
148,C1546705,Lymphocytes,HL7V2.5,Intellectual Product
149,C0882849,CD34+ Cells,DRUGBANK,Cell
150,C0806987,mononuclear cell,CHV,Cell
151,C0232275,OS,CCPSS,Finding
152,C0232275,OS,SNMI,Finding
153,C0262950,Os,UWDA,"Body Part, Organ, or Organ Component"
154,C0230028,Os,FMA,Body Location or Region
155,C2936904,OS,OMIM,Disease or Syndrome
156,C2697964,OS,NCI,Gene or Genome
157,C0262950,os,CHV,"Body Part, Organ, or Organ Component"
158,C1417167,OS,HGNC,Gene or Genome
159,C1561953,Os,HL7V3.0,"Body Part, Organ, or Organ Component"
160,C0439164,OD,RCD,Quantitative Concept
161,C3665488,OD,OMIM,Disease or Syndrome
162,C0439164,OD,LNC,Quantitative Concept
163,C0014257,Endothelial,NCI,Tissue
164,C0227525,hepatocytes,CHV,Cell
165,C0227525,Hepatocytes,MSH,Cell
166,C0227525,Hepatocytes,NCI,Cell
167,C0003315,Antigen Presenting Cells,MSH,Cell
168,C0003315,antigen presenting cells,CHV,Cell
169,C0003315,Antigen presenting cells,LCH_NW,Cell
170,C0003315,Antigen Presenting Cells,NCI,Cell
171,C0035298,Retinal,SNMI,"Body Part, Organ, or Organ Component"
172,C0035298,RETINAL,CCPSS,"Body Part, Organ, or Organ Component"
173,C0035331,retinal,CSP,Organic Chemical
174,C0035331,retinal,CSP,Pharmacologic Substance
175,C0035331,retinal,CSP,Vitamin
176,C0035331,Retinal,NCI,Organic Chemical
177,C0035331,Retinal,NCI,Pharmacologic Substance
178,C0035331,Retinal,NCI,Vitamin
179,C0035298,Retinal,NCI,"Body Part, Organ, or Organ Component"
180,C0035331,Retinal,LNC,Organic Chemical
181,C0035331,Retinal,LNC,Pharmacologic Substance
182,C0035331,Retinal,LNC,Vitamin
183,C0035298,retinal,CHV,"Body Part, Organ, or Organ Component"
184,C0035298,Retinal,LNC,"Body Part, Organ, or Organ Component"
185,C0035331,Retinal,MSH,Organic Chemical
186,C0035331,Retinal,MSH,Pharmacologic Substance
187,C0035331,Retinal,MSH,Vitamin
188,C0035331,retinal,NDDF,Organic Chemical
189,C0035331,retinal,NDDF,Pharmacologic Substance
190,C0035331,retinal,NDDF,Vitamin
194,C0033416,Promyelocytes,MTH,Cell
195,C0033416,Promyelocytes,LNC,Cell
196,C0033416,promyelocytes,CHV,Cell
198,C0033416,Promyelocytes,CPM,Cell
200,C0033416,Promyelocytes,MSH,Cell
201,C0229635,Metamyelocytes,MTH,Cell
202,C0229635,Metamyelocytes,LNC,Cell
203,C0229635,metamyelocytes,CHV,Cell
205,C0229635,Metamyelocytes,MSH,Cell
207,C3661517,band cells,CHV,Cell
208,C0229640,Segmented neutrophils,LNC,Cell
209,C0027950,Neutrophil,MSH,Cell
210,C0027950,Neutrophil,RCD,Cell
211,C0027950,neutrophil,AOD,Cell
212,C0027950,neutrophil,CSP,Cell
213,C0027950,Neutrophil,FMA,Cell
214,C0027950,Neutrophil,LNC,Cell
215,C0027950,neutrophil,CHV,Cell
220,C0027950,Neutrophil,NCI,Cell
221,C0027950,neutrophil,MTH,Cell
222,C0369715,Myelocytes,MTH,Cell
223,C0369715,Myelocytes,LNC,Cell
224,C0369715,myelocytes,CHV,Cell
226,C0369715,Myelocytes,MSH,Cell
228,C0332134,PDX,SNMI,Qualitative Concept
229,C0332134,pdx,CHV,Qualitative Concept
230,C4050317,PDX,NCI,Experimental Model of Disease
231,C1721300,PDX,DRUGBANK,Organic Chemical
232,C1721300,PDX,DRUGBANK,Pharmacologic Substance
233,C1721300,PDX,PDQ,Organic Chemical
234,C1721300,PDX,PDQ,Pharmacologic Substance
235,C0332134,PDX,SNOMEDCT_US,Qualitative Concept
236,C1418724,PDX,HGNC,Gene or Genome
240,C0039194,T-Cell,MSH,Cell
241,C0039194,T-cell,RCD,Cell
242,C0039194,T-cell,LNC,Cell
243,C0039194,t-cell,CHV,Cell
245,C0039194,T-cell,SNOMEDCT_US,Cell
248,C0039194,T-Cell,NCI,Cell
249,C1419009,HSPC,HGNC,Gene or Genome
250,C0027819,Neuroblastoma,COSTAR,Neoplastic Process
251,C0027819,Neuroblastoma,LCH,Neoplastic Process
252,C0027819,Neuroblastoma,MSH,Neoplastic Process
253,C0027819,Neuroblastoma,MTH,Neoplastic Process
254,C0700095,Neuroblastoma,RCD,Neoplastic Process
255,C0027819,Neuroblastoma,SNM,Neoplastic Process
256,C0027819,NEUROBLASTOMA,CST,Neoplastic Process
257,C0027819,NEUROBLASTOMA,DXP,Neoplastic Process
258,C0027819,NEUROBLASTOMA,WHO,Neoplastic Process
259,C0027819,neuroblastoma,AOD,Neoplastic Process
260,C0027819,neuroblastoma,CSP,Neoplastic Process
261,C0027819,Neuroblastoma,OMIM,Neoplastic Process
262,C0027819,neuroblastoma,MEDCIN,Neoplastic Process
263,C0027819,Neuroblastoma,SNOMEDCT_US,Neoplastic Process
264,C0700095,neuroblastoma,CHV,Neoplastic Process
265,C0027819,neuroblastoma,CHV,Neoplastic Process
266,C0027819,Neuroblastoma,MEDLINEPLUS,Neoplastic Process
267,C0027819,Neuroblastoma,LCH_NW,Neoplastic Process
268,C0027819,Neuroblastoma,HPO,Neoplastic Process
269,C0027819,Neuroblastoma,MDR,Neoplastic Process
272,C0027819,Neuroblastoma,ORPHANET,Neoplastic Process
273,C0027819,Neuroblastoma,PDQ,Neoplastic Process
274,C0027819,neuroblastoma,PDQ,Neoplastic Process
275,C0027819,Neuroblastoma,NCI,Neoplastic Process
276,C0039194,T cell,AOD,Cell
277,C0039194,T cell,SNM,Cell
278,C0039194,T cell,SNMI,Cell
279,C0039194,t cell,CHV,Cell
280,C0039194,T cell,SNOMEDCT_US,Cell
281,C0039194,T Cell,MSH,Cell
282,C0039194,T Cell,NCI,Cell
283,C0015161,Eukaryotic Cells,MSH,Cell
284,C0015161,Eukaryotic cells,LCH,Cell
285,C0015161,Eukaryotic Cells,MTH,Cell
286,C0015161,eukaryotic cells,CHV,Cell
287,C0015161,Eukaryotic cells,LCH_NW,Cell
288,C0015161,Eukaryotic Cells,NCI,Cell
289,C0229601,Hematopoietic,SNMI,Functional Concept
290,C0229601,hematopoietic,CHV,Functional Concept
291,C0229601,Hematopoietic,NCI,Functional Concept
292,C0229601,Hematopoietic,MTH,Functional Concept
293,C1535502,Bronchoalveolar lavage,SNMI,Therapeutic or Preventive Procedure
294,C1535502,Bronchoalveolar Lavage,MSH,Therapeutic or Preventive Procedure
295,C1535502,Bronchoalveolar Lavage,NCI,Therapeutic or Preventive Procedure
296,C1535502,Bronchoalveolar Lavage,MTH,Therapeutic or Preventive Procedure
297,C1535502,bronchoalveolar lavage,CHV,Therapeutic or Preventive Procedure
298,C1535502,Bronchoalveolar lavage,LCH_NW,Therapeutic or Preventive Procedure
299,C1535502,bronchoalveolar lavage,MEDCIN,Therapeutic or Preventive Procedure
300,C1535502,Bronchoalveolar lavage,MDR,Therapeutic or Preventive Procedure
301,C0012383,Bronchoalveolar lavage,LNC,Organic Chemical
302,C0012383,Bronchoalveolar lavage,LNC,Pharmacologic Substance
303,C1535502,bronchoalveolar lavage,PDQ,Therapeutic or Preventive Procedure
305,C1535502,bronchoalveolar lavage,CSP,Therapeutic or Preventive Procedure
307,C0007600,Cell Line,MSH,Cell
308,C0007600,cell line,CSP,Cell
309,C0007600,cell line,CHV,Cell
310,C0007600,Cell Line,NCI,Cell
311,C0005953,Bone Marrow,MSH,Tissue
312,C0005953,Bone Marrow,MTH,Tissue
313,C0005953,Bone Marrow,SNM,Tissue
314,C0005953,BONE MARROW,SNMI,Tissue
315,C5441789,Bone marrow,RCD,Tissue
316,C0005953,Bone marrow,SNM,Tissue
317,C0005953,Bone marrow,UWDA,Tissue
318,C0005953,bone marrow,AOD,Tissue
319,C0005953,bone marrow,CSP,Tissue
320,C0005953,Bone marrow,FMA,Tissue
321,C0005953,Bone marrow,ICF,Tissue
322,C0005953,Bone marrow,ICF-CY,Tissue
323,C0005953,Bone marrow,LNC,Tissue
324,C0005953,bone marrow,CHV,Tissue
325,C0005953,Bone marrow,LCH_NW,Tissue
326,C0005953,bone marrow,NDDF,Tissue
328,C0005953,Bone marrow,SNOMEDCT_US,Tissue
334,C0005953,Bone Marrow,PSY,Tissue
335,C0005953,Bone Marrow,NCI,Tissue
336,C0005953,Bone marrow,HL7V2.5,Tissue
337,C1513143,mesenchymal,CHV,Qualitative Concept
338,C1513143,Mesenchymal,NCI,Qualitative Concept
339,C0439677,Myeloid,RCD,Qualitative Concept
340,C0439677,myeloid,CHV,Qualitative Concept
341,C0439677,Myeloid,SNOMEDCT_US,Qualitative Concept
342,C0439677,Myeloid,NCI,Qualitative Concept
343,C2239176,HEPATOCELLULAR CARCINOMA,CCPSS,Neoplastic Process
344,C2239176,HEPATOCELLULAR CARCINOMA,DXP,Neoplastic Process
345,C2239176,HEPATOCELLULAR CARCINOMA,QMR,Neoplastic Process
346,C2239176,Hepatocellular carcinoma,RCD,Neoplastic Process
347,C2239176,Hepatocellular carcinoma,SNM,Neoplastic Process
348,C2239176,hepatocellular carcinoma,AOD,Neoplastic Process
349,C2239176,hepatocellular carcinoma,CSP,Neoplastic Process
350,C2239176,Hepatocellular carcinoma,OMIM,Neoplastic Process
351,C2239176,HEPATOCELLULAR CARCINOMA,OMIM,Neoplastic Process
352,C2239176,Hepatocellular carcinoma,ICD10CM,Neoplastic Process
353,C2239176,hepatocellular carcinoma,CHV,Neoplastic Process
354,C2239176,Hepatocellular Carcinoma,MEDLINEPLUS,Neoplastic Process
355,C2239176,Hepatocellular carcinoma,MEDLINEPLUS,Neoplastic Process
356,C2239176,Hepatocellular carcinoma,MDR,Neoplastic Process
357,C2239176,Hepatocellular carcinoma,HPO,Neoplastic Process
359,C2239176,Hepatocellular Carcinoma,MSH,Neoplastic Process
360,C2239176,Hepatocellular carcinoma,SNOMEDCT_US,Neoplastic Process
362,C2239176,Hepatocellular carcinoma,ORPHANET,Neoplastic Process
363,C2239176,Hepatocellular Carcinoma,NCI,Neoplastic Process
364,C2239176,Hepatocellular carcinoma,MTHICD9,Neoplastic Process
365,C0227525,Hepatocyte,MSH,Cell
366,C0227525,Hepatocyte,SNM,Cell
367,C0227525,Hepatocyte,SNMI,Cell
368,C0227525,hepatocyte,AOD,Cell
369,C0227525,hepatocyte,CSP,Cell
370,C0227525,Hepatocyte,FMA,Cell
371,C0227525,Hepatocyte,LNC,Cell
372,C0227525,hepatocyte,CHV,Cell
373,C0227525,Hepatocyte,UWDA,Cell
374,C0227525,Hepatocyte,SNOMEDCT_US,Cell
376,C0227525,Hepatocyte,NCI,Cell
377,C0227525,Hepatocyte,MTH,Cell
378,C0440102,Various,RCD,"Indicator, Reagent, or Diagnostic Aid"
379,C3540008,various,ATC,Pharmacologic Substance
380,C3540766,various,ATC,Pharmacologic Substance
381,C3540765,various,ATC,Pharmacologic Substance
382,C3540765,various,ATC,Immunologic Factor
383,C3540769,various,ATC,Pharmacologic Substance
384,C3540761,various,ATC,Pharmacologic Substance
385,C3540763,VARIOUS,ATC,Pharmacologic Substance
386,C3540762,various,ATC,Pharmacologic Substance
387,C0014597,Epithelial Cells,MSH,Cell
388,C0014597,Epithelial cells,RCD,Cell
389,C0014597,Epithelial Cells,MTH,Cell
390,C0014597,Epithelial cells,LNC,Cell
391,C0014597,epithelial cells,CHV,Cell
393,C0014597,Epithelial cells,LCH_NW,Cell
395,C0014597,Epithelial Cells,CPM,Cell
396,C0014597,Epithelial cells,SNOMEDCT_US,Cell
398,C0014597,Epithelial Cells,PSY,Cell
399,C0014597,Epithelial Cells,NCI,Cell
400,C0005955,Bone Marrow Cells,MSH,Cell
401,C0005955,bone marrow cells,CHV,Cell
402,C0005955,Bone marrow cells,LCH_NW,Cell
403,C0439662,Immune,RCD,Finding
404,C0439662,immune,CHV,Finding
405,C0439662,Immune,LNC,Finding
406,C0439662,Immune,SNOMEDCT_US,Finding
407,C0439662,Immune,MTH,Finding
408,C0439662,Immune,NCI,Finding
412,C0004112,Astrocytes,LCH,Cell
413,C0004112,Astrocytes,MSH,Cell
414,C0004112,astrocytes,CHV,Cell
415,C0004112,Astrocytes,OMIM,Cell
416,C0004112,Astrocytes,LCH_NW,Cell
417,C0004112,Astrocytes,NCI,Cell
418,C0004112,Astrocytes,MTH,Cell
419,C0025202,Melanoma,ICPC2P,Neoplastic Process
420,C0025202,Melanoma,LCH,Neoplastic Process
421,C0025202,Melanoma,MSH,Neoplastic Process
422,C0025202,Melanoma,SNM,Neoplastic Process
423,C0025202,MELANOMA,COSTAR,Neoplastic Process
424,C0025202,melanoma,AOD,Neoplastic Process
425,C0025202,melanoma,BI,Neoplastic Process
426,C0025202,melanoma,CSP,Neoplastic Process
427,C0025202,Melanoma,OMIM,Neoplastic Process
428,C0025202,melanoma,CHV,Neoplastic Process
429,C0025202,Melanoma,MEDLINEPLUS,Neoplastic Process
430,C0025202,Melanoma,LCH_NW,Neoplastic Process
431,C0025202,Melanoma,LNC,Neoplastic Process
432,C0025202,Melanoma,HPO,Neoplastic Process
433,C0025202,Melanoma,MDR,Neoplastic Process
434,C0796561,melanoma,CVX,Pharmacologic Substance
435,C0796561,melanoma,CVX,Immunologic Factor
436,C0025202,melanoma,PDQ,Neoplastic Process
437,C0025202,melanoma,ICPC2ICD10ENG,Neoplastic Process
438,C0025202,Melanoma,NCI,Neoplastic Process
439,C0025202,melanoma,MTH,Neoplastic Process
440,C0796561,melanoma,HL7V2.5,Pharmacologic Substance
441,C0796561,melanoma,HL7V2.5,Immunologic Factor
442,C0796561,melanoma,HL7V3.0,Pharmacologic Substance
443,C0796561,melanoma,HL7V3.0,Immunologic Factor
444,C0025202,melanoma,ICPC2P,Neoplastic Process
445,C4086901,gd T Cells,NCI,Cell
446,C4086901,gd T cells,PDQ,Cell
447,C0521390,Neuronal,SNMI,Immunologic Factor
448,C0521390,Neuronal,LNC,Immunologic Factor
449,C0521390,neuronal,CHV,Immunologic Factor
451,C0280586,MAIT,PDQ,Therapeutic or Preventive Procedure
452,C3891065,MAIT Cells,MSH,Cell
453,C0040300,tissue,AOD,Tissue
454,C0040300,tissue,CSP,Tissue
455,C0040300,TISSUE,CCPSS,Tissue
456,C0040300,Tissue,MSH,Tissue
457,C0040300,Tissue,UWDA,Tissue
458,C0040300,Tissue,FMA,Tissue
459,C0040300,Tissue,LNC,Tissue
460,C0040300,tissue,CHV,Tissue
464,C0040300,Tissue,SNOMEDCT_US,Tissue
466,C0040300,Tissue,NCI,Tissue
467,C1547928,Tissue,HL7V2.5,Intellectual Product
468,C0596508,Embryonic Stem Cell,MSH,Cell
469,C0596508,embryonic stem cell,CSP,Cell
470,C0596508,Embryonic stem cell,FMA,Cell
471,C0596508,embryonic stem cell,CHV,Cell
472,C0596508,Embryonic Stem Cell,NCI,Cell
473,C0596508,Embryonic stem cell,SNOMEDCT_US,Cell
474,C1517631,K562,NCI,Cell
475,C0684249,LUNG CARCINOMA,COSTAR,Neoplastic Process
476,C0684249,LUNG CARCINOMA,CST,Neoplastic Process
477,C0684249,lung carcinoma,CHV,Neoplastic Process
478,C0684249,Lung carcinoma,MDR,Neoplastic Process
479,C0684249,Lung Carcinoma,PDQ,Neoplastic Process
480,C0684249,Lung Carcinoma,NCI,Neoplastic Process
481,C0684249,lung carcinoma,ICPC2P,Neoplastic Process
482,C0678222,BREAST CARCINOMA,COSTAR,Neoplastic Process
483,C0678222,BREAST CARCINOMA,CST,Neoplastic Process
484,C0678222,Breast carcinoma,OMIM,Neoplastic Process
485,C0678222,breast carcinoma,MEDCIN,Neoplastic Process
486,C0678222,breast carcinoma,CHV,Neoplastic Process
487,C0678222,Breast carcinoma,HPO,Neoplastic Process
488,C0678222,Breast carcinoma,MDR,Neoplastic Process
489,C0678222,Breast Carcinoma,MSH,Neoplastic Process
490,C0678222,Breast Carcinoma,MTH,Neoplastic Process
491,C0678222,Breast Carcinoma,NCI,Neoplastic Process
492,C0235974,PANCREATIC CARCINOMA,COSTAR,Neoplastic Process
493,C0235974,Pancreatic carcinoma,OMIM,Neoplastic Process
494,C0235974,pancreatic carcinoma,MEDCIN,Neoplastic Process
495,C0235974,pancreatic carcinoma,CHV,Neoplastic Process
496,C0235974,PANCREATIC CARCINOMA,OMIM,Neoplastic Process
497,C0235974,Pancreatic carcinoma,MDR,Neoplastic Process
499,C0235974,Pancreatic carcinoma,SNOMEDCT_VET,Neoplastic Process
500,C0235974,Pancreatic Carcinoma,MSH,Neoplastic Process
501,C0235974,Pancreatic carcinoma,MTH,Neoplastic Process
502,C0235974,Pancreatic Carcinoma,NCI,Neoplastic Process
503,C0558353,TONGUE CARCINOMA,COSTAR,Neoplastic Process
504,C0558353,tongue carcinoma,CHV,Neoplastic Process
505,C0558353,Tongue carcinoma,SNOMEDCT_US,Neoplastic Process
506,C0558353,Tongue Carcinoma,MTH,Neoplastic Process
507,C0558353,Tongue Carcinoma,NCI,Neoplastic Process
508,C0558355,Tonsil carcinoma,RCD,Neoplastic Process
509,C0558355,tonsil carcinoma,CHV,Neoplastic Process
510,C0558355,Tonsil carcinoma,SNOMEDCT_US,Neoplastic Process
511,C0558355,Tonsil Carcinoma,NCI,Neoplastic Process
512,C0017636,Glioblastoma,ICPC2P,Neoplastic Process
513,C0017636,Glioblastoma,MDR,Neoplastic Process
514,C0017636,Glioblastoma,MSH,Neoplastic Process
515,C0017636,Glioblastoma,RCD,Neoplastic Process
516,C0017636,Glioblastoma,SNM,Neoplastic Process
517,C0017636,Glioblastoma,OMIM,Neoplastic Process
518,C0017636,glioblastoma,CHV,Neoplastic Process
521,C1621958,Glioblastoma,HPO,Neoplastic Process
522,C1621958,Glioblastoma,SNOMEDCT_US,Neoplastic Process
523,C1621958,Glioblastoma,ORPHANET,Neoplastic Process
524,C0017636,Glioblastoma,MTH,Neoplastic Process
525,C1621958,Glioblastoma,NCI,Neoplastic Process
526,C0017636,glioblastoma,CSP,Neoplastic Process
527,C0017636,glioblastoma,ICPC2P,Neoplastic Process
554,C0699885,BLADDER CARCINOMA,COSTAR,Neoplastic Process
555,C0699885,BLADDER CARCINOMA,CST,Neoplastic Process
556,C0699885,BLADDER CARCINOMA,DXP,Neoplastic Process
557,C0699885,BLADDER CARCINOMA,WHO,Neoplastic Process
558,C0699885,Bladder carcinoma,OMIM,Neoplastic Process
559,C0699885,bladder carcinoma,MEDCIN,Neoplastic Process
560,C0699885,bladder carcinoma,CHV,Neoplastic Process
561,C0699885,Bladder carcinoma,HPO,Neoplastic Process
562,C0699885,Bladder carcinoma,MDR,Neoplastic Process
563,C0699885,Bladder Carcinoma,NCI,Neoplastic Process
564,C0596155,basal cells,CHV,Cell
565,C0596155,Basal Cells,NCI,Cell
566,C0004561,B-lymphocyte,FMA,Cell
567,C0004561,b-lymphocyte,CHV,Cell
568,C0004561,B-Lymphocyte,MSH,Cell
569,C0004561,B-Lymphocyte,NCI,Cell
570,C0431085,Tumor cells,RCDAE,Cell
571,C0431085,Tumor cells,SNM,Cell
572,C5551176,tumor cells,CHV,Cell
573,C5551176,Tumor cells,SNOMEDCT_US,Cell
574,C5551176,Tumor cells,MTH,Cell
575,C0887899,Myeloid Cells,MTH,Cell
576,C0887899,Myeloid cells,LNC,Cell
577,C0887899,myeloid cells,CHV,Cell
578,C0887899,Myeloid Cells,MSH,Cell
580,C0887899,Myeloid Cells,NCI,Cell
581,C0024432,Macrophages,LCH,Cell
582,C0024432,Macrophages,MSH,Cell
583,C0024432,Macrophages,LNC,Cell
584,C0024432,macrophages,CHV,Cell
586,C0024432,Macrophages,LCH_NW,Cell
588,C0024432,Macrophages,NCI,Cell
589,C1550652,Macrophages,HL7V3.0,Body Substance
590,C0024432,Macrophages,HL7V2.5,Cell
591,C1546706,Macrophages,HL7V2.5,Intellectual Product
592,C0023516,Leukocyte,MSH,Cell
593,C0023516,Leukocyte,SNM,Cell
594,C0023516,leukocyte,CSP,Cell
595,C0023516,Leukocyte,FMA,Cell
596,C0023516,leukocyte,CHV,Cell
597,C0023516,Leukocyte,SNOMEDCT_US,Cell
598,C0023516,Leukocyte,NCI,Cell
599,C0039215,CD4+ T Cell,NCI,Cell
600,C0334227,cancer cells,CHV,Cell
601,C0795907,CAFS,OMIM,Disease or Syndrome
602,C2699751,CAFS,NCI,Gene or Genome
603,C4277548,CAFs,NCI,Cell
604,C0022567,Keratinocyte,MSH,Cell
605,C0022567,Keratinocyte,SNM,Cell
606,C0022567,Keratinocyte,SNMI,Cell
607,C0022567,keratinocyte,CSP,Cell
608,C0022567,Keratinocyte,FMA,Cell
609,C0022567,keratinocyte,CHV,Cell
610,C0022567,Keratinocyte,UWDA,Cell
611,C0022567,Keratinocyte,SNOMEDCT_US,Cell
612,C0022567,Keratinocyte,NCI,Cell
613,C0022567,keratinocyte,MTH,Cell
614,C1956385,Plasmacytoid Dendritic Cells,MSH,Cell
615,C1956385,Plasmacytoid Dendritic Cells,MTH,Cell
616,C0004561,B cell,AOD,Cell
617,C0004561,B cell,SNM,Cell
618,C0004561,B cell,SNMI,Cell
619,C0004561,b cell,CHV,Cell
620,C0004561,B cell,SNOMEDCT_US,Cell
621,C0004561,B Cell,NCI,Cell
622,C0032112,Plasma Cells,MSH,Cell
